hex_id,population,pop_20_29,income_index_pln,n_obwody
2118,710.0,73.0,3028.7661971830985,3
2120,504.0,24.0,3056.2,1
2123,316.0,21.0,2991.7,1
2124,411.0,33.0,3038.1000000000004,2
2125,397.0,30.0,3038.1,1
2126,1090.0,100.0,3038.1,3
2127,268.0,25.0,3035.5,1
2128,395.0,34.0,3028.1,1
2129,589.0,63.0,3028.1,2
2130,194.0,19.0,3028.1,1
2133,396.0,21.0,3070.7,1
2134,0.0,0.0,,1
2135,182.0,13.0,3070.7000000000003,1
2136,350.0,32.0,3100.1,2
2137,51.0,2.0,3100.1,1
2138,16.0,1.0,3100.1,1
2139,0.0,0.0,,1
2143,39.0,0.0,3013.3,1
2146,161.0,13.0,3013.3,1
2147,448.0,51.0,3013.3,1
2148,542.0,60.0,3033.1996309963097,2
2149,767.0,92.0,3010.267144719687,3
2150,1046.0,125.0,3020.376673040153,4
2151,1207.0,118.0,3028.434465617233,5
2152,747.0,76.0,3013.7,4
2158,458.0,41.0,3038.1,2
2159,149.0,15.0,3040.8,1
2160,761.0,71.0,3040.7999999999997,3
2161,24.0,1.0,3031.995833333333,2
2162,230.0,19.0,3028.1,1
2163,539.0,53.0,3028.1,2
2164,677.0,54.0,3025.5937961595273,2
2165,149.0,11.0,3023.4,1
2166,275.0,27.0,3023.4,1
2167,75.0,8.0,3023.4,1
2169,522.0,17.0,3100.1,1
2170,351.0,23.0,3100.0999999999995,1
2171,242.0,21.0,3100.1,1
2172,442.0,55.0,3100.1,2
2174,7.0,1.0,3048.4,1
2177,341.0,42.0,3073.1,2
2178,342.0,24.0,3077.7052631578945,2
2179,1542.0,89.0,3072.3139429312578,7
2182,0.0,0.0,,1
2187,105.0,8.0,3038.1,1
2188,65.0,4.0,3040.8,1
2189,1370.0,94.0,3040.8,8
2190,392.0,32.0,3034.6469387755105,2
2191,812.0,69.0,3033.6000000000004,3
2192,273.0,24.0,3033.6,1
2193,0.0,0.0,,1
2194,362.0,38.0,3023.4,2
2196,384.0,29.0,3023.4,2
2197,31.0,3.0,3023.4,1
2198,80.0,10.0,3025.5375,2
2199,585.0,32.0,3100.1,1
2200,580.0,75.0,3100.0999999999995,2
2202,79.0,5.0,3100.1,2
2207,367.0,49.0,3073.1,2
2208,1276.0,98.0,3083.6054858934167,5
2209,275.0,27.0,3024.5,1
2210,0.0,0.0,,1
2212,841.0,78.0,3030.9205707491083,2
2214,6.0,1.0,3000.3000000000006,1
2217,8.0,1.0,3038.1,1
2219,75.0,7.0,3033.6,1
2220,495.0,44.0,3033.6,2
2221,819.0,91.0,3033.6,4
2222,12.0,1.0,3033.6,1
2224,350.0,30.0,3023.4,2
2225,217.0,13.0,3023.4,1
2226,290.0,20.0,3023.4,1
2227,964.0,71.0,3025.827385892116,3
2228,162.0,9.0,3032.4,1
2229,42.0,1.0,3100.1,1
2231,220.0,17.0,3100.1,2
2232,200.0,13.0,3024.9,1
2237,284.0,28.0,3041.2,1
2238,741.0,72.0,3041.2,3
2239,1048.0,98.0,3016.5,3
2245,133.0,13.0,3046.2,1
2246,1064.0,92.0,3043.8197368421056,3
2247,306.0,26.0,3031.0911764705884,2
2250,503.0,38.0,3045.2999999999997,2
2251,384.0,39.0,3023.4,2
2252,972.0,87.0,3030.9488683127574,3
2253,241.0,22.0,3035.9,1
2254,189.0,15.0,3032.4,1
2255,346.0,33.0,3032.4000000000005,3
2256,380.0,33.0,3046.474473684211,2
2257,73.0,9.0,3100.1,1
2259,312.0,27.0,3024.9,1
2263,336.0,39.0,3041.2,1
2264,310.0,28.0,3041.2,1
2265,581.0,49.0,3016.5,2
2269,0.0,0.0,,1
2270,13.0,3.0,3033.5999999999995,1
2272,911.0,99.0,3046.2,5
2275,462.0,42.0,3045.3,2
2277,476.0,48.0,3045.3,2
2278,225.0,19.0,3035.9,1
2279,116.0,12.0,3035.9,1
2280,302.0,32.0,3032.4,2
2281,103.0,11.0,3032.4,1
2283,251.0,5.0,3100.1,1
2284,344.0,12.0,3024.9,1
2285,50.0,3.0,3024.9,1
2287,7.0,0.0,3041.2,1
2288,623.0,52.0,3041.2,1
2289,489.0,42.0,3017.5102249488755,2
2290,267.0,25.0,3041.2,1
2296,320.0,27.0,3046.2,2
2298,101.0,9.0,3046.1999999999994,1
2301,339.0,33.0,3045.3000000000006,2
2302,224.0,14.0,3045.3,1
2303,833.0,74.0,3039.567466986795,3
2304,299.0,24.0,3035.9,2
2305,178.0,18.0,3032.4000000000005,1
2306,174.0,20.0,3032.4,1
2307,147.0,23.0,3032.4,1
2308,37.0,1.0,3024.9,1
2309,733.0,63.0,3048.4,2
2310,146.0,13.0,3024.9,1
2315,206.0,16.0,3016.5,1
2316,0.0,0.0,,1
2320,126.0,10.0,3046.2,1
2321,158.0,10.0,3046.2,1
2322,76.0,6.0,3046.2,1
2324,21.0,3.0,3061.8,1
2326,174.0,17.0,3061.8,1
2327,342.0,26.0,3045.2999999999997,3
2328,236.0,13.0,3035.9,1
2329,658.0,39.0,3037.1,3
2330,558.0,50.0,3037.1,2
2331,89.0,8.0,3032.4000000000005,1
2332,715.0,86.0,3037.278321678322,2
2333,392.0,23.0,3024.9,1
2334,163.0,17.0,3024.9,1
2336,210.0,29.0,3080.7,1
2337,180.0,14.0,2999.5,1
2338,283.0,20.0,2999.5,2
2339,294.0,42.0,3027.4,1
2340,65.0,6.0,3027.4,1
2341,12.0,0.0,3027.4,1
2345,255.0,28.0,3060.0,1
2347,60.0,6.0,3046.2,2
2351,182.0,18.0,3061.7999999999997,1
2352,90.0,11.0,3061.8,1
2354,111.0,5.0,3037.1,1
2355,149.0,11.0,3037.1,2
2356,392.0,54.0,3037.1,2
2357,908.0,89.0,3032.964757709251,3
2358,1053.0,118.0,3039.991168091168,5
2359,275.0,33.0,3024.9,1
2360,233.0,23.0,3024.9,1
2363,702.0,60.0,2999.5,3
2365,574.0,61.0,3027.4,2
2366,73.0,14.0,3027.4,1
2367,19.0,6.0,3027.4,1
2368,24.0,2.0,3060.0,1
2369,150.0,13.0,3060.0,1
2371,368.0,42.0,3060.0,1
2376,62.0,4.0,3061.8,1
2377,67.0,4.0,3061.8,1
2378,134.0,15.0,3061.8,1
2379,147.0,6.0,3035.9,1
2381,77.0,7.0,3037.1,1
2382,268.0,26.0,3033.2,1
2383,801.0,47.0,3036.0612983770284,4
2384,439.0,36.0,3039.98291571754,3
2385,158.0,12.0,3048.4,1
2386,477.0,43.0,3080.7,2
2387,599.0,49.0,3034.338731218698,2
2388,381.0,33.0,2999.5,2
2389,222.0,24.0,3027.4,1
2390,0.0,0.0,,1
2391,5.0,0.0,3027.4,1
2394,812.0,89.0,3065.4003694581284,3
2395,822.0,91.0,3060.0,3
2396,637.0,66.0,3060.0,3
2398,6.0,0.0,3060.0,1
2400,34.0,3.0,3061.8,2
2402,105.0,12.0,3061.8,1
2403,10.0,2.0,3061.8,1
2405,44.0,3.0,3037.1,1
2406,349.0,25.0,3033.2000000000003,1
2407,367.0,34.0,3035.590190735695,2
2408,847.0,69.0,3037.5,4
2409,100.0,10.0,3037.5,1
2411,404.0,44.0,3080.6999999999994,2
2412,338.0,32.0,2999.5,1
2413,239.0,39.0,3024.0,1
2414,100.0,8.0,3027.4,1
2415,25.0,3.0,3027.4,1
2417,227.0,19.0,3074.1,1
2418,413.0,28.0,3074.1,1
2419,1406.0,156.0,3074.1,7
2420,741.0,92.0,3067.554251012146,2
2421,376.0,41.0,3060.0,2
2425,16.0,0.0,3061.8,1
2426,36.0,2.0,3061.8,1
2428,264.0,29.0,3008.2,1
2429,480.0,52.0,3008.2,2
2430,305.0,28.0,3008.2,1
2431,176.0,21.0,3037.5,1
2432,85.0,8.0,3037.5,1
2433,402.0,31.0,3037.5,2
2435,234.0,15.0,3080.7,1
2436,291.0,27.0,3024.0,1
2437,603.0,47.0,3024.0,2
2438,11.0,2.0,3024.0,1
2441,308.0,32.0,3073.1,1
2443,615.0,59.0,3073.0999999999995,3
2444,1147.0,102.0,3073.9249346120314,4
2445,486.0,50.0,3076.8999999999996,2
2450,0.0,0.0,,1
2453,144.0,13.0,3008.2,1
2454,254.0,39.0,3008.2,1
2455,156.0,9.0,3008.2,1
2456,97.0,6.0,3037.5,1
2457,121.0,2.0,3037.5,1
2460,289.0,33.0,3024.0,1
2463,80.0,3.0,3073.1,1
2464,326.0,44.0,3073.1,1
2465,16.0,2.0,3073.1,1
2466,1632.0,165.0,3073.1,6
2467,834.0,102.0,3076.9,3
2468,564.0,51.0,3076.9,2
2469,5.0,1.0,3060.0,1
2473,182.0,16.0,3008.2000000000003,1
2474,227.0,15.0,3008.1999999999994,1
2476,79.0,9.0,3008.2,1
2477,184.0,14.0,3008.2,1
2478,395.0,46.0,3008.2,1
2484,289.0,41.0,3024.0,1
2491,820.0,72.0,3076.9,2
2492,476.0,67.0,3076.9,1
2499,96.0,10.0,3008.1999999999994,1
2501,272.0,25.0,3008.2,1
2505,0.0,0.0,,1
2520,36.0,4.0,3008.2,1
2529,5.0,0.0,3008.2,1
