hex_id,population,pop_20_29,income_index_pln,n_obwody
493,1474.0,190.0,3088.6149253731346,7
494,356.0,28.0,3037.2,1
495,710.0,69.0,3037.2,4
496,431.0,39.0,3054.4000000000005,2
498,524.0,47.0,2998.4,1
502,712.0,119.0,3100.3,2
503,351.0,77.0,3086.431623931624,2
504,2310.0,379.0,3025.006190476191,17
505,2306.0,428.0,3064.009410234172,13
506,2805.0,502.0,3072.382174688057,18
507,3240.0,601.0,3088.181419753086,33
508,3648.0,635.0,3085.2966557017544,38
509,268.0,214.0,3128.6000000000004,2
511,2606.0,380.0,3074.3483499616273,21
512,1134.0,150.0,3066.271869488536,7
513,156.0,0.0,3104.2,1
514,345.0,82.0,3107.9,1
515,411.0,81.0,3107.9000000000005,1
516,620.0,118.0,3083.4666129032257,3
517,3822.0,485.0,3062.02380952381,20
518,1606.0,321.0,3098.4,6
519,1517.0,191.0,3087.37692814766,6
520,1044.0,133.0,3054.7,8
521,884.0,120.0,3044.3425339366513,3
523,438.0,40.0,3054.4,2
524,283.0,19.0,3054.4,1
526,191.0,10.0,2998.4,1
527,367.0,38.0,2998.4,1
528,239.0,17.0,2998.4,1
531,938.0,178.0,3081.2,3
532,139.0,11.0,3081.2,1
533,2322.0,367.0,3078.5074935400517,9
534,3350.0,447.0,3047.671552238806,12
535,3412.0,542.0,3047.168405627198,23
536,2414.0,967.0,3139.9559237779617,11
537,3742.0,655.0,3070.223623730625,32
538,3128.0,501.0,3097.6500959079285,35
539,2093.0,347.0,3102.726230291448,24
540,512.0,85.0,3075.8894531250003,10
541,1662.0,315.0,3069.3586040914565,22
542,1715.0,276.0,3055.230437317784,22
543,2048.0,292.0,3070.20625,14
544,1916.0,319.0,3063.9564196242172,13
545,2723.0,540.0,3082.919757620272,16
546,233.0,43.0,3107.8999999999996,2
547,671.0,95.0,3061.001490312966,3
548,2366.0,353.0,3075.6562975486054,13
549,1561.0,176.0,3076.9,5
550,482.0,48.0,3074.2912863070537,2
551,107.0,8.0,3054.7,1
552,243.0,22.0,3032.8999999999996,2
553,917.0,99.0,3042.8008724100328,2
554,336.0,33.0,3047.9,1
555,131.0,8.0,3047.9,1
556,291.0,35.0,3015.1,1
563,981.0,138.0,3072.2528032619775,4
564,1707.0,273.0,3069.0846514352666,10
565,3771.0,644.0,3066.2593741713076,19
566,1147.0,156.0,3076.167393199651,5
567,2259.0,498.0,3115.435856573705,19
568,3166.0,651.0,3087.9543588123815,31
569,2854.0,482.0,3079.3021023125443,38
570,1383.0,203.0,3090.7715835141003,31
571,1472.0,203.0,3021.7065217391305,25
572,1810.0,300.0,3054.392541436464,28
573,1242.0,209.0,3084.7,11
574,1470.0,298.0,3087.09925170068,10
575,3635.0,571.0,3050.4110591471804,19
576,300.0,79.0,3090.8433333333332,2
577,1404.0,309.0,3152.5999999999995,7
578,2083.0,321.0,3025.8832453192513,10
579,2282.0,280.0,3035.5278702892197,10
580,566.0,64.0,3078.38038869258,3
581,421.0,55.0,3070.1926365795725,3
583,341.0,29.0,3047.9,1
584,700.0,76.0,3047.9,2
586,333.0,24.0,3015.1,1
588,417.0,46.0,3015.1,1
591,43.0,9.0,3108.0,1
593,206.0,29.0,3108.0,1
594,889.0,168.0,3071.5,3
595,1432.0,187.0,3075.381354748603,6
596,1308.0,315.0,3080.323929663609,10
597,2152.0,463.0,3084.550650557621,14
598,230.0,83.0,3083.717391304348,3
599,306.0,43.0,3094.220588235294,3
600,2533.0,426.0,3061.188709040663,36
601,1933.0,297.0,3075.1860320744954,32
602,716.0,76.0,3040.7117318435758,17
603,691.0,125.0,3035.9224312590445,18
604,458.0,44.0,3031.3506550218344,10
605,1048.0,169.0,3052.8828244274805,14
606,536.0,81.0,3072.1,5
607,760.0,172.0,3100.8776315789473,6
608,434.0,211.0,3152.6,3
609,316.0,61.0,3152.6,1
610,1473.0,210.0,3073.2042769857435,9
611,473.0,45.0,2988.0,3
613,200.0,17.0,3032.9,1
615,335.0,30.0,3047.9,1
616,496.0,50.0,3015.1000000000004,2
617,255.0,28.0,3015.1,1
618,278.0,37.0,3015.1,1
619,338.0,43.0,3015.1,1
626,614.0,52.0,3108.0,2
628,1246.0,123.0,3048.2,8
629,1050.0,138.0,3063.8438095238093,7
630,3103.0,614.0,3099.493296809539,22
631,2357.0,716.0,3119.9033941451,14
632,71.0,6.0,3088.0,1
633,104.0,35.0,3038.4000000000005,1
634,958.0,196.0,3048.067014613779,14
635,722.0,112.0,3059.703601108034,18
636,1220.0,167.0,3050.79131147541,17
637,1777.0,294.0,3061.8698368036016,32
638,2539.0,409.0,3058.1656951555733,43
639,1758.0,225.0,3040.5119453924913,17
640,2237.0,373.0,3087.3308895842647,24
641,1543.0,288.0,3090.899157485418,16
642,204.0,33.0,3152.5999999999995,2
643,231.0,41.0,3152.6,1
644,1373.0,172.0,3061.124836125273,5
645,1093.0,149.0,3029.2534309240623,3
646,48.0,3.0,2988.0,1
647,188.0,26.0,3084.5,1
648,63.0,9.0,3032.9,1
650,484.0,42.0,3015.1,2
651,283.0,34.0,3047.4,1
653,275.0,28.0,3005.2,1
654,598.0,64.0,3005.2,1
655,407.0,56.0,2969.6,1
658,201.0,18.0,3108.0,1
660,373.0,35.0,3108.0,2
661,664.0,103.0,3113.3,2
662,2491.0,243.0,3059.45588117222,12
663,1734.0,192.0,3067.913898500577,11
664,1150.0,213.0,3099.1729565217393,6
665,1564.0,352.0,3101.7260869565216,14
666,150.0,53.0,3121.5,1
667,548.0,251.0,3074.169525547445,4
668,900.0,161.0,3074.8537777777783,12
669,1337.0,225.0,3066.057591623037,18
670,2399.0,416.0,3067.297457273864,30
671,1708.0,286.0,3079.4669789227164,31
672,1321.0,201.0,3071.946782740348,16
673,1733.0,263.0,3075.670628967109,19
674,431.0,53.0,3079.8,3
675,365.0,64.0,3079.8,1
679,2550.0,241.0,3027.860627450981,12
680,1334.0,225.0,3065.944752623688,7
681,4455.0,618.0,3074.090976430976,22
682,610.0,76.0,3057.772950819672,3
684,215.0,17.0,3047.4,1
