hex_id,population,pop_20_29,income_index_pln,n_obwody
594,149.0,16.0,3095.2,2
595,454.0,60.0,3094.8158590308367,6
596,302.0,47.0,3083.96821192053,4
597,70.0,15.0,3094.5,1
598,1371.0,325.0,3101.1946754194014,7
599,3494.0,792.0,3107.5237263880936,16
600,4941.0,842.0,3095.956911556365,26
601,2311.0,377.0,3112.9162267416705,9
602,2932.0,652.0,3125.2284447476127,13
603,200.0,36.0,3126.9,1
605,26.0,11.0,3073.4000000000005,1
608,300.0,28.0,3070.5,1
609,49.0,10.0,3032.3,1
610,685.0,64.0,3032.3,2
613,206.0,17.0,3032.3,1
621,278.0,17.0,3105.4,1
623,2329.0,510.0,3138.3999999999996,9
624,3129.0,429.0,3106.9080856503683,14
625,3500.0,368.0,3094.4888571428573,12
626,3010.0,453.0,3085.449568106312,11
627,838.0,147.0,3088.3260143198095,4
628,1531.0,169.0,3067.58889614631,7
629,1443.0,279.0,3086.498128898129,6
630,2478.0,430.0,3081.9225988700564,8
631,2463.0,461.0,3088.473122208689,10
632,587.0,73.0,3108.7,4
634,626.0,125.0,3078.1552715654957,7
635,2647.0,480.0,3080.965205893464,24
636,2763.0,532.0,3097.652081071299,20
637,888.0,176.0,3122.229391891892,6
638,4809.0,1032.0,3112.9069661052195,25
639,2303.0,326.0,3099.1978289188014,11
640,766.0,157.0,3109.3908616187987,3
641,0.0,0.0,,1
645,279.0,31.0,3070.5,1
646,149.0,12.0,3070.5,1
647,200.0,12.0,3070.5,1
648,46.0,4.0,3032.3,1
650,591.0,57.0,3032.3000000000006,2
652,298.0,42.0,3032.3,1
665,2894.0,600.0,3119.057049067035,10
666,1253.0,124.0,3085.0940143655225,7
667,1618.0,162.0,3088.331767614338,7
668,1498.0,184.0,3090.5983978638187,7
669,1314.0,159.0,3086.3370624048707,6
670,3017.0,379.0,3088.498110706,12
671,1651.0,242.0,3084.0820109024835,6
672,3267.0,544.0,3088.0514233241506,9
673,930.0,129.0,3108.7,4
674,49.0,10.0,3078.6,1
675,255.0,47.0,3136.4745098039216,2
676,1810.0,291.0,3091.6565193370166,11
677,1427.0,268.0,3086.2655220742813,15
678,3765.0,803.0,3108.513253652058,32
679,820.0,158.0,3089.2841463414634,7
680,0.0,0.0,,1
683,65.0,8.0,3093.1,1
685,82.0,13.0,3113.6,1
686,210.0,22.0,3070.5,2
687,300.0,52.0,3070.5,1
689,719.0,117.0,3067.7837273991654,2
690,448.0,55.0,3032.3,1
692,207.0,28.0,3032.3000000000006,1
704,243.0,21.0,3089.5,1
705,310.0,43.0,3089.5,1
706,4.0,0.0,3089.5,1
707,58.0,9.0,3112.4,1
709,533.0,75.0,3078.0,2
710,572.0,54.0,3078.0,2
711,3137.0,340.0,3081.4308575071727,13
712,2951.0,437.0,3070.0097932904096,12
713,1996.0,303.0,3096.891382765531,7
714,1412.0,155.0,3105.0541076487248,6
717,590.0,191.0,3141.4000000000005,3
718,2291.0,465.0,3105.437974683544,21
719,2710.0,571.0,3094.682103321033,24
720,1711.0,367.0,3081.954061952075,13
721,545.0,107.0,3111.4,2
723,225.0,20.0,3082.3,1
726,98.0,8.0,3113.6,1
727,187.0,41.0,3070.5,2
728,261.0,29.0,3070.5,2
729,417.0,32.0,3064.8237410071943,2
730,772.0,74.0,3061.5,2
738,100.0,11.0,3080.2,1
741,301.0,12.0,3105.4,1
744,539.0,50.0,3105.4,1
747,211.0,19.0,3089.5,1
748,1201.0,142.0,3089.5,3
749,112.0,8.0,3145.7,1
750,1761.0,166.0,3145.6999999999994,5
751,1391.0,137.0,3080.127534148095,6
752,2019.0,154.0,3066.6340762753834,8
753,981.0,126.0,3074.250764525994,4
754,3249.0,472.0,3071.5137273007085,13
755,2816.0,497.0,3090.9075639204543,13
756,3116.0,477.0,3089.0551026957637,12
757,540.0,38.0,3104.2,3
758,143.0,9.0,3104.2,1
759,79.0,17.0,3069.0,1
760,1135.0,213.0,3141.4,6
761,1181.0,224.0,3116.6683319220997,6
762,878.0,189.0,3121.1870159453306,6
763,483.0,87.0,3139.287163561077,3
764,2855.0,524.0,3066.081681260946,10
765,2836.0,495.0,3080.9339915373766,13
766,824.0,119.0,3064.7987864077672,5
767,693.0,104.0,3068.0417027417025,4
768,300.0,32.0,3113.6,1
769,597.0,142.0,3113.6,2
770,939.0,90.0,3093.1745473908413,4
772,419.0,43.0,3061.5,2
774,70.0,8.0,3032.3,1
790,492.0,57.0,3089.5,1
792,367.0,40.0,3089.5,1
793,79.0,15.0,3089.5,1
794,1100.0,154.0,3136.7152727272723,4
795,1730.0,221.0,3131.090346820809,6
796,2273.0,304.0,3113.783194016718,8
797,2258.0,233.0,3103.8250664304696,11
798,373.0,34.0,3067.0,2
799,2000.0,394.0,3091.1407999999997,8
800,1331.0,248.0,3115.5224643125466,3
801,1062.0,123.0,3135.387193973635,5
802,158.0,12.0,3104.2,3
803,72.0,18.0,3091.9,1
805,175.0,53.0,3069.0,2
806,269.0,28.0,3073.957249070632,3
807,184.0,72.0,3162.1,4
808,1951.0,558.0,3095.7619169656587,11
809,3289.0,554.0,3054.5323806628153,21
810,3050.0,426.0,3063.0910819672135,17
811,2321.0,305.0,3054.5743214131835,15
812,2198.0,240.0,3057.698407643312,11
813,337.0,75.0,3113.6,1
814,840.0,95.0,3113.6,3
